,cumulo,nomenclatura_nodo,integridad_nodo,ecosistema,municipio,estado,coord_longitud,coord_latitud,fecha_foto,numero_individuos,etiqueta,anotador_id,ruta
1097,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8211,16.1155,2021-09-21T13:01:17Z,1.0,Dicotyles tajacu,44,92/3_92_0_1342/HLPXGM09049271/2021-09-04/images_videos/b73df3af6ea6b40fe505651845784a78_0077.JPG
1098,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1437,18.4907,2021-09-21T22:26:06Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1280/HLPXGM09049546/2021-08-23/images_videos/78b3ff46fb37f521cca92abc3bd71534_0073.JPG
1099,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8082,16.1136,2021-09-21T20:10:57Z,1.0,Dasypus novemcinctus,44,92/3_92_0_1342/HLPXGM09049201/2021-09-04/images_videos/8aeb271dff57ab58858d7e5ffbdf6407_0043.JPG
1100,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8082,16.1136,2021-09-21T20:10:58Z,1.0,Dasypus novemcinctus,44,92/3_92_0_1342/HLPXGM09049201/2021-09-04/images_videos/c6786200e8d771f76f3991f0f6208f47_0044.JPG
1101,92,3_92_1_1340,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9451,16.1523,2021-09-22T03:09:13Z,1.0,Leopardus pardalis,44,92/3_92_1_1340/HLPXGM09048599/2021-09-02/images_videos/f05fb59e6b28a4821341431a477b2099_0017.JPG
1102,92,3_92_1_1340,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9451,16.1523,2021-09-22T03:09:12Z,1.0,Leopardus pardalis,44,92/3_92_1_1340/HLPXGM09048599/2021-09-02/images_videos/cd8f782c06e6137730f6eb04c9edf02c_0016.JPG
1103,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1437,18.4907,2021-09-21T22:26:07Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1280/HLPXGM09049546/2021-08-23/images_videos/2cc1165812bd4c7071da2699c0b83da6_0074.JPG
1104,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1369,18.4907,2021-09-22T03:54:41Z,1.0,Procyon lotor,44,32/4_32_0_1280/HLPXGM09049996/2021-08-23/images_videos/4c2d2bb88bdd0958d5f6e2a04eaeae78_0085.JPG
1105,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1369,18.4907,2021-09-22T03:54:42Z,1.0,Procyon lotor,44,32/4_32_0_1280/HLPXGM09049996/2021-08-23/images_videos/d589367fb2b5c7b4a1e7e88d0aaa741d_0086.JPG
1106,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.951,31.2598,2021-09-22T03:09:24Z,2.0,Procyon lotor,44,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/c12f6975d436525aa20ce7c01ebaa3ea_3586.JPG
1107,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.951,31.2598,2021-09-22T03:09:25Z,2.0,Procyon lotor,44,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/3d4a4c81251655cef980f04fe875ac06_3587.JPG
1108,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.812,16.109,2021-09-22T06:09:36Z,1.0,Puma concolor,44,92/3_92_0_1342/HLPXGM09048594/2021-09-04/images_videos/b76a54b93d285b6b5007a8008297bcb7_0052.JPG
1109,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.944,31.2598,2021-09-22T04:45:05Z,1.0,Conepatus leuconotus,44,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/0fd92b5f380287191fa23ee93d6bf468_0374.JPG
1110,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.94,31.1979,2021-09-22T19:21:43Z,1.0,Dicotyles tajacu,44,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/d269368ffe9742e0b413e1932edb01de_0385.JPG
1111,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-22T23:08:16Z,2.0,Dicotyles tajacu,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/9197ea23c618537010d3275ae7825af8_1435.JPG
1112,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.94,31.1979,2021-09-22T19:21:44Z,1.0,Dicotyles tajacu,44,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/f284ecbdb2af198f79be36d6e3597243_0386.JPG
1113,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-22T23:03:37Z,1.0,Dicotyles tajacu,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/03a2fe93bce395ca9f7b9a7ca896128a_1432.JPG
1114,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-22T23:03:38Z,1.0,Dicotyles tajacu,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/6d343cb7314c6d4bddd79ab6f2b949cc_1433.JPG
1115,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-22T23:09:51Z,1.0,Dicotyles tajacu,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/0077bc859e93aceb7f6e071207bb4db2_1438.JPG
1116,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-22T23:08:17Z,1.0,Dicotyles tajacu,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/d4cc99392fed88fb9c3ed072f310d39e_1436.JPG
1117,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-22T23:09:53Z,1.0,Dicotyles tajacu,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/54b5268dfa457073708dd025ba70d389_1439.JPG
1118,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0041,18.416,2021-09-23T07:22:44Z,1.0,Canis latrans,44,32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/deb6e28eaf0b9013c4b3a1f11d645c7f_0139.JPG
1119,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0041,18.416,2021-09-23T07:18:46Z,1.0,Canis latrans,44,32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/132c669e77f043fcc73ef8db48c71cc6_0136.JPG
1120,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0029,18.4224,2021-09-23T13:11:49Z,1.0,Nasua narica,44,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/b7941829eca3d819a09116e5dfe70391_0910.JPG
1121,92,3_92_1_1340,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9399,16.1481,2021-09-23T18:50:01Z,1.0,Leopardus pardalis,44,92/3_92_1_1340/HLPXGM09049514/2021-09-03/images_videos/7e0b96d0a5dee3b57372e65f905e3fb0_0073.JPG
1122,92,3_92_1_1340,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9451,16.1523,2021-09-23T17:28:30Z,1.0,Mazama temama,44,92/3_92_1_1340/HLPXGM09048599/2021-09-02/images_videos/3f8061e31fcd754ddbff9f87332dc0ed_0020.JPG
1123,92,3_92_1_1340,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9451,16.1523,2021-09-23T17:28:28Z,1.0,Mazama temama,44,92/3_92_1_1340/HLPXGM09048599/2021-09-02/images_videos/39c254574c79c6f5946a129769fd28c9_0019.JPG
1124,92,3_92_1_1340,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9399,16.1481,2021-09-23T18:50:03Z,1.0,Leopardus pardalis,44,92/3_92_1_1340/HLPXGM09049514/2021-09-03/images_videos/1a2b01b63fee59ceb092b8b1df1f9623_0074.JPG
1125,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-23T19:27:44Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/9197ae3dd4a1c4497a889d66c0661736_0067.JPG
1126,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-23T19:27:45Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/ff23227e0f5eec4c2fa1a2b9e18f62af_0068.JPG
1127,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8211,16.1155,2021-09-23T23:54:16Z,1.0,Panthera onca,44,92/3_92_0_1342/HLPXGM09049271/2021-09-04/images_videos/c1dbdf2036875a6d4b57fcfa5ef119c6_0094.JPG
1128,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8211,16.1155,2021-09-23T23:54:17Z,1.0,Panthera onca,44,92/3_92_0_1342/HLPXGM09049271/2021-09-04/images_videos/d76cae534f6c1e7898ceb53fc9018fd9_0095.JPG
1129,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-23T19:28:02Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/6c4e865ff2031e6c180f6a145298839b_0070.JPG
1130,92,3_92_1_1340,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9399,16.1481,2021-09-24T01:32:42Z,1.0,Leopardus pardalis,44,92/3_92_1_1340/HLPXGM09049514/2021-09-03/images_videos/a7361f477b3fc2e86b7bea0b7d7d30be_0077.JPG
1131,92,3_92_1_1340,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9399,16.1481,2021-09-24T01:32:39Z,1.0,Leopardus pardalis,44,92/3_92_1_1340/HLPXGM09049514/2021-09-03/images_videos/220cd2a2c0c79213f5e8be0ef3a565cd_0076.JPG
1132,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0029,18.4224,2021-09-24T05:20:02Z,1.0,Mephitis macroura,44,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/8651eb23a665fc90653eb532412981b5_0913.JPG
1133,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1432,18.497,2021-09-24T17:16:05Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1280/HLPXGM09049522/2021-08-23/images_videos/2d4ed22cd5b79e3003bf4314a57d1daf_0020.JPG
1134,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1432,18.497,2021-09-24T17:16:03Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1280/HLPXGM09049522/2021-08-23/images_videos/b718a91213aed0aaea2a85b1b28b02b5_0019.JPG
1135,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0029,18.4224,2021-09-24T05:20:03Z,1.0,Mephitis macroura,44,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/9c45129ab3d08608a20efc342a5bb9c6_0914.JPG
1136,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1377,18.4984,2021-09-24T17:35:00Z,1.0,Odocoileus virginianus,44,32/4_32_0_1280/HLPXGM09049480/2021-08-23/images_videos/15de62a28d6db95f2fc193aed2b7e8ea_0223.JPG
1137,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-24T19:42:14Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/6bbebeabc88e76e09564abcf32f74867_0074.JPG
1138,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-24T19:42:13Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/c1de5c862778ce55abd3aeeadfc339d8_0073.JPG
1139,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-24T19:44:12Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/64c9c721e44364a464c5e9e4bd5ff667_0077.JPG
1140,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-24T19:44:11Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/65b0c5e43b868f3c483b65b706fc9e84_0076.JPG
1141,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.952,31.254,2021-09-24T22:10:47Z,1.0,Puma concolor,44,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/a1d932cf194327ce2a72cb4e49e77fe3_0367.JPG
1142,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.952,31.254,2021-09-24T22:10:48Z,1.0,Puma concolor,44,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/790f250ab7afe5ee1ea010d2c0724632_0368.JPG
1143,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0029,18.4224,2021-09-24T22:17:40Z,1.0,Mephitis macroura,44,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/d445db5d2dc71d78489f009d3892b4a8_0916.JPG
1144,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0029,18.4224,2021-09-24T22:17:41Z,1.0,Mephitis macroura,44,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/c1afda8159d7d5c34786891c877a1e93_0917.JPG
1145,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8211,16.1155,2021-09-24T22:47:30Z,1.0,Dasypus novemcinctus,44,92/3_92_0_1342/HLPXGM09049271/2021-09-04/images_videos/dba74c550f45d0acc5c21246eca4687a_0100.JPG
1146,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1369,18.4907,2021-09-25T00:19:23Z,1.0,Procyon lotor,44,32/4_32_0_1280/HLPXGM09049996/2021-08-23/images_videos/59c3ccd4f116e5f28677e164a361f125_0089.JPG
1147,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8082,16.1136,2021-09-25T07:03:33Z,1.0,Tinamus major,44,92/3_92_0_1342/HLPXGM09049201/2021-09-04/images_videos/1b206657b52f0f923f8c3fc19d8d4578_0046.JPG
1148,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8082,16.1136,2021-09-25T07:03:34Z,1.0,Tinamus major,44,92/3_92_0_1342/HLPXGM09049201/2021-09-04/images_videos/cd9e57fc5e533c49e08d933dfd604538_0047.JPG
1149,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8082,16.1136,2021-09-25T07:04:18Z,1.0,Tinamus major,44,92/3_92_0_1342/HLPXGM09049201/2021-09-04/images_videos/7cc9b66d26aec164870bdc01ae7ca094_0049.JPG
1150,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8082,16.1136,2021-09-25T07:04:19Z,1.0,Tinamus major,44,92/3_92_0_1342/HLPXGM09049201/2021-09-04/images_videos/6116bff3bb2b70b81646c173ea84230d_0050.JPG
1151,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-98.9959,18.4228,2021-09-25T11:20:12Z,1.0,Sauria,44,32/4_32_1_1287/HLPXGM09049523/2021-08-11/images_videos/cd2904504ac0a3635a74fdc051d2455e_0133.JPG
1152,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-25T14:50:55Z,1.0,Odocoileus virginianus,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/1a084bceebd0d0f9b452d66a88a6c6d3_1445.JPG
1153,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-25T14:50:54Z,1.0,Odocoileus virginianus,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/aeb49750a8e2c2c88ea263e085ae0e7c_1444.JPG
1154,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-98.9959,18.4228,2021-09-25T11:20:13Z,1.0,Sauria,44,32/4_32_1_1287/HLPXGM09049523/2021-08-11/images_videos/70b0fcce85ad52ae6d52f7a37aa4beaf_0134.JPG
1155,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-25T23:35:35Z,1.0,Conepatus leuconotus,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/3f8fa0a2ea3848fe4e2ca4c0480c6e4a_1447.JPG
1156,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.812,16.109,2021-09-25T22:05:22Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09048594/2021-09-04/images_videos/d888cc08e4f5cc0b1d079354d793fc93_0055.JPG
1157,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.812,16.109,2021-09-25T22:05:23Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09048594/2021-09-04/images_videos/fb7fbbbb9f8a000574acb43f969231a7_0056.JPG
1158,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-25T23:35:36Z,1.0,Conepatus leuconotus,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/14b2d6a8d3184935e621496a2f421e9c_1448.JPG
1159,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1432,18.497,2021-09-26T04:28:44Z,1.0,Procyon lotor,44,32/4_32_0_1280/HLPXGM09049522/2021-08-23/images_videos/fbae9717c62770232942550a0764300d_0022.JPG
1160,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1432,18.497,2021-09-26T04:28:45Z,1.0,Procyon lotor,44,32/4_32_0_1280/HLPXGM09049522/2021-08-23/images_videos/e0a122a51a6b352f14902944e1d1a76e_0023.JPG
1161,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1432,18.497,2021-09-26T04:29:00Z,1.0,Procyon lotor,44,32/4_32_0_1280/HLPXGM09049522/2021-08-23/images_videos/ccc359c437a4c01f1c3fdd757f10fdb2_0026.JPG
1162,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1432,18.497,2021-09-26T04:28:59Z,1.0,Procyon lotor,44,32/4_32_0_1280/HLPXGM09049522/2021-08-23/images_videos/1d85bf28707f2ad6122b793795fafb5f_0025.JPG
1163,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-98.9998,18.4195,2021-09-26T05:32:00Z,1.0,Dasypus novemcinctus,44,32/4_32_1_1287/HLPXGM09049537/2021-08-11/images_videos/eb8428bb72dfc71db463845a44a333a1_0784.JPG
1164,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8082,16.1136,2021-09-26T07:08:33Z,1.0,Tinamus major,44,92/3_92_0_1342/HLPXGM09049201/2021-09-04/images_videos/f2f75e79e66103dbc1e3cedb34c58fae_0052.JPG
1165,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-98.9998,18.4195,2021-09-26T05:32:01Z,1.0,Dasypus novemcinctus,44,32/4_32_1_1287/HLPXGM09049537/2021-08-11/images_videos/9af622083db5179d23ee82199fc3bb51_0785.JPG
1166,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8082,16.1136,2021-09-26T07:08:34Z,1.0,Tinamus major,44,92/3_92_0_1342/HLPXGM09049201/2021-09-04/images_videos/9302ad8494a3e13a87e6cc359f82a342_0053.JPG
1167,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0041,18.416,2021-09-26T15:14:53Z,1.0,Canis latrans,44,32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/3fced537f4433b8edf520d471b1b3004_0143.JPG
1168,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0041,18.416,2021-09-26T15:14:51Z,1.0,Canis latrans,44,32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/758c1b8bb92c5d026d15cbbf3b6b1ffa_0142.JPG
1169,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1377,18.4984,2021-09-26T19:25:30Z,1.0,Odocoileus virginianus,44,32/4_32_0_1280/HLPXGM09049480/2021-08-23/images_videos/d2295f1bc8da6f0d13eb8cef27f0c5bd_0226.JPG
1170,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1377,18.4984,2021-09-26T19:25:44Z,1.0,Odocoileus virginianus,44,32/4_32_0_1280/HLPXGM09049480/2021-08-23/images_videos/cc8aa87daff88061e51521df4135b6cf_0229.JPG
1171,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1377,18.4984,2021-09-26T19:25:32Z,1.0,Odocoileus virginianus,44,32/4_32_0_1280/HLPXGM09049480/2021-08-23/images_videos/573ff80ad70d647c5569c10665de0b88_0227.JPG
1172,32,4_32_0_1280,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1377,18.4984,2021-09-26T19:25:45Z,1.0,Odocoileus virginianus,44,32/4_32_0_1280/HLPXGM09049480/2021-08-23/images_videos/ef5241978a6dc12430760aca7bd8dc49_0230.JPG
1173,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.944,31.2598,2021-09-26T21:48:10Z,1.0,Puma concolor,44,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/b8440394187764af914bb293e34b2137_0382.JPG
1174,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.944,31.2598,2021-09-26T21:48:11Z,1.0,Puma concolor,44,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/a51a67d8ee25398f00da5e344f4b3b3f_0383.JPG
1175,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0029,18.4224,2021-09-27T02:07:05Z,1.0,Urocyon cinereoargenteus,44,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/a98dbcb9cd81515f65a6c5ea490df20a_0919.JPG
1176,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-27T01:57:22Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/1e03381e2a4a8f2cf53c6419581f4e88_0080.JPG
1177,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-27T01:57:21Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/6f43d1d775bd70d6b497bc6733e71682_0079.JPG
1178,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0029,18.4224,2021-09-27T02:07:06Z,1.0,Urocyon cinereoargenteus,44,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/371eaa1cebe39a6f8b0b272061d9ecb0_0920.JPG
1179,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8211,16.1155,2021-09-27T02:42:06Z,1.0,Animalia,44,92/3_92_0_1342/HLPXGM09049271/2021-09-04/images_videos/17f3868c93e42b08a5b31014eb11acb1_0113.JPG
1180,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8211,16.1155,2021-09-27T02:42:05Z,1.0,Animalia,44,92/3_92_0_1342/HLPXGM09049271/2021-09-04/images_videos/12770a65e48336919e68e5bf8ce2735e_0112.JPG
1181,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-27T10:34:15Z,1.0,Odocoileus virginianus,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/99ef619c4aba244a90b4d871f5999f05_1522.JPG
1182,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-09-27T10:34:16Z,1.0,Odocoileus virginianus,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/28612bee173b71faeba567cb276c62fe_1523.JPG
1183,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0041,18.416,2021-09-27T14:43:41Z,1.0,Odocoileus virginianus,44,32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/764082afc8009d741a79f61540b17616_0145.JPG
1184,32,4_32_1_1287,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0041,18.416,2021-09-27T14:43:42Z,1.0,Odocoileus virginianus,44,32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/34812f8ab6bba99c6a96d6d7c2a9fad8_0146.JPG
1185,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-27T19:29:23Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/9ae5eb041bc022673e105597b6b5b613_0082.JPG
1186,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8211,16.1155,2021-09-27T18:25:19Z,1.0,Animalia,44,92/3_92_0_1342/HLPXGM09049271/2021-09-04/images_videos/29626ea91248788cbd942449698710a2_0115.JPG
1187,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-27T19:29:24Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/6ae0678021cf23a9f8c925ba0e13d662_0083.JPG
1188,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-27T19:29:52Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/dbd8e79daae869d147fee9e25e5b1ee4_0085.JPG
1189,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-27T19:29:53Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/74b74e7275a35ad112ac44863ea612a0_0086.JPG
1190,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-28T00:44:07Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/976cb967572b8c3c3108ef2a54ce8343_0091.JPG
1191,92,3_92_0_1342,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-09-28T00:41:40Z,1.0,Cuniculus paca,44,92/3_92_0_1342/HLPXGM09049092/2021-09-04/images_videos/15cb163e00d30a60a4d2967aa2d8d725_0089.JPG
