"cumulo","nomenclatura_nodo","integridad_nodo","ecosistema","municipio","estado","coord_longitud","coord_latitud","fecha_foto","numero_individuos","etiqueta","anotador_id","ruta"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-15 11:05:37,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/59d8d665c1730bf42706b22522e764b8_0028.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-15 11:05:38,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/d3ae0d14a4733678bf8279d0f73bdf20_0029.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-15 11:05:58,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/689a77f2cb90ced92c0bdec87ca15990_0031.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-15 11:05:59,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/efd8b3bf313fe62f95a7e156cfba1e6d_0032.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-15 11:06:15,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/9138479e515415046393e4e9a59d8c41_0035.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-15 11:06:39,2,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/bb6ce4315d3e2892719476eefc0349bc_0037.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-15 11:06:40,2,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/93935a36573b6649979477bcbd6b0936_0038.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-15 11:07:11,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/20d197c2914fbc427056fded0d4a9e21_0040.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-15 11:07:12,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/c98a68b1fdf95518e65af8ff10318031_0041.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-15 11:56:49,1,"Mazama temama",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/700d82fed2da40c256a0b7290bf0c7d8_0061.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-15 11:56:50,1,"Mazama temama",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/f2580328399024997c52679bf20bf185_0062.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.958,31.2577,2021-08-15 13:22:23,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/c674f0d71bdf589c7e1e95ac93e757c8_0379.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.958,31.2577,2021-08-15 13:22:24,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/733d4f298c70b4c7f4cc99ec7b72f00c_0380.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.958,31.2577,2021-08-15 13:22:36,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/81279be160a8c7a445172224f78f1eca_0382.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.958,31.2577,2021-08-15 13:22:37,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/a334fd252820a1fd1b5101b3f0f144a9_0383.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.958,31.2577,2021-08-15 13:22:52,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/db70a45896129f679a317e7c30c5d7f7_0385.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.958,31.2577,2021-08-15 13:22:53,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/4cd8a8572c63e40e42332af51dec9994_0386.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-15 16:00:34,1,"Ortalis vetula",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/1379d6936236de8885c83c445e1d17d8_0046.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-15 16:00:35,1,"Ortalis vetula",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/e92c8ff3ffb482300e8b0f96cd1aaac7_0047.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0029,18.4224,2021-08-15 17:21:47,1,"Ortalis poliocephala",44,"32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/adac93c9bf7824323d3cb63fc6454ab8_0016.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0029,18.4224,2021-08-15 17:21:48,1,"Ortalis poliocephala",44,"32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/8ad215fda91f6c3a430f0c5cff22a625_0017.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-98.9959,18.4228,2021-08-16 06:18:53,1,"Leopardus wiedii",44,"32/4_32_1_1287/HLPXGM09049523/2021-08-11/images_videos/795c1c9cf4118cc38e48ed807f9ff8f0_0067.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-98.9959,18.4228,2021-08-16 06:18:54,1,"Leopardus wiedii",44,"32/4_32_1_1287/HLPXGM09049523/2021-08-11/images_videos/f290ae5bb0dee14ff8e38e462b461b3c_0068.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0041,18.416,2021-08-14 14:21:07,1,"Mammalia",44,"32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/135ecdf3dc219217ed52d107990d0e4e_0040.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-16 09:18:57,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/9e93a48f3e2a6a9bb811c5faa544604c_0319.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-16 09:18:58,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/63c8472772927cdfbc099ec404996ff8_0320.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-16 09:19:22,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/7120d49c355b0efb6616d5034d10b0bf_0322.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-16 09:19:23,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/6dfd3402189cb6e0829557ecf84abbe3_0323.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0041,18.416,2021-08-16 09:23:41,1,"Canis latrans",44,"32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/8dbffc0b6ed32caab973a7a20679e5ba_0043.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0041,18.416,2021-08-16 09:24:16,1,"Canis latrans",44,"32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/f8077c42530654dd2dc6f6caa26249a0_0046.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0041,18.416,2021-08-16 09:24:17,1,"Canis latrans",44,"32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/16846e5898ee54c3fabb075f55a1b127_0047.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0041,18.416,2021-08-16 09:24:30,1,"Canis latrans",44,"32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/a8e6b2b3cf7e7a0ea0cc13e2bf4f1a24_0049.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0041,18.416,2021-08-16 09:24:31,1,"Canis latrans",44,"32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/cb2ef4b1dac1de0bd797913451f1cab5_0050.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-16 10:30:34,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/200bbc64b99c5a0d4afa037a5c79525c_0325.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-16 10:30:35,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/49980a8e8c1151c68f63884229fa64d1_0326.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-16 10:30:51,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/04dc257312c556bbc4af968ff0fdb44a_0106.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-16 10:30:52,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/124f157a4e97f2e63da292a6ee96191d_0107.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-16 10:31:08,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/49c5c64cf40c337dc9335a3ba06c660a_0109.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-16 10:31:08,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/49c5c64cf40c337dc9335a3ba06c660a_0109.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-16 10:31:09,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/3bd0131fd21e271c22e75341f587e16b_0110.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-16 10:31:09,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/3bd0131fd21e271c22e75341f587e16b_0110.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-16 10:32:09,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/bdea36f9989fe8e73ad8a646d14cafd3_0328.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-16 10:32:10,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/e82a414b98dc0cf90198effe3fad24a4_0329.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-16 12:27:44,1,"Zenaida macroura",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/0b5279f13a4d90351e4a7118ee44f146_0184.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-16 12:27:45,1,"Zenaida macroura",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/29637eb580a85d92d5d502dc892cfa59_0185.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-16 12:27:55,1,"Zenaida macroura",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/7d7973a99daddfb8efa6cae0f3ad0dee_0187.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-16 12:27:56,1,"Zenaida macroura",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/a7969fd491547c9d133ba7a4813b0d7d_0188.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-16 15:07:06,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/a462d2a60731e1449ebf3074c10ccd9f_0112.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-16 15:07:08,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/2b096abf70803850ccf765637614f549_0113.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-17 00:45:00,1,"Didelphis",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/4e6deaf2e205ec2b162d7318ed0e75d2_0118.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-17 02:02:22,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/54404e550f8c9f54e224694346bf5cdb_0115.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-17 02:02:23,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/122b83220ab87d43a6bae4be5c7a8db9_0116.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-17 02:02:31,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/e75be5e862022b0b34298e6e028495b0_0118.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-17 02:02:32,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/7a31ec79440a31602317592f647b7e37_0119.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-17 02:02:42,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/1d4c3e2229ab92889f44be37f4f7f7b2_0121.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-17 02:02:43,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/04c1ab36d42adcad6b347dc200bbfa5f_0122.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-17 02:02:52,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/3f33bfabd2052003d2e719d614a10713_0124.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-17 02:42:08,1,"Leopardus pardalis",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/c745bd497bad2257519bcf9a412eff5c_0064.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-17 02:42:10,1,"Leopardus pardalis",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/2880c0d9d7c71b36a79924f5fe1b825f_0065.JPG"
92,"3_92_0_1339","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8138,16.1566,2021-08-17 03:12:40,1,"Cuniculus paca",44,"92/3_92_0_1339/HLPXGM09048925/2021-07-29/images_videos/df085ecda6d8a0503f44e7fe0586adfa_0061.JPG"
92,"3_92_0_1339","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8138,16.1566,2021-08-17 03:12:41,1,"Cuniculus paca",44,"92/3_92_0_1339/HLPXGM09048925/2021-07-29/images_videos/fa98b5d3e53e44dbb9ba553dd1ed52de_0062.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0041,18.416,2021-08-17 03:18:35,1,"Urocyon cinereoargenteus",44,"32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/56803f7b3d0787030a353f5a4033d8d3_0052.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0041,18.416,2021-08-17 03:18:36,1,"Urocyon cinereoargenteus",44,"32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/e63f6888cf0713e4cc63c0f06c65c8d1_0053.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-17 04:09:13,1,"Dasypus novemcinctus",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/398b60fecc64f5ab72adff84e3782e7e_0043.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-17 04:09:14,1,"Dasypus novemcinctus",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/1628b0b01e1a5e2719a7a5b6d8f58fa5_0044.JPG"
92,"3_92_0_1339","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8138,16.1566,2021-08-17 04:23:44,1,"Cuniculus paca",44,"92/3_92_0_1339/HLPXGM09048925/2021-07-29/images_videos/05d81b15bbac7a9d000504a35e8ee22a_0064.JPG"
92,"3_92_0_1339","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8138,16.1566,2021-08-17 04:23:45,1,"Cuniculus paca",44,"92/3_92_0_1339/HLPXGM09048925/2021-07-29/images_videos/2b840f9841a508fa43c9dd7020f970d7_0065.JPG"
92,"3_92_0_1339","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8124,16.1517,2021-08-17 04:57:07,1,"Mazama temama",44,"92/3_92_0_1339/HLPXGM09048271/2021-07-29/images_videos/d9a9bba16953d80b535e6bb58496bae5_0139.JPG"
92,"3_92_0_1339","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8124,16.1517,2021-08-17 04:57:08,1,"Mazama temama",44,"92/3_92_0_1339/HLPXGM09048271/2021-07-29/images_videos/ec9a473a38c3fd4e71cae2cc5b63b8fc_0140.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-17 07:58:26,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/c70d090a55cfd2a1a4f659129e58637c_0121.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-17 09:52:19,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/4eb31420d7318879fe258eb092991528_0199.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-17 09:52:20,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/730e20e1169b1d90f8384dc94ff6d7e2_0200.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-17 10:39:39,1,"Sciurus nayaritensis",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/a13fcdc5188d1816a215bf7822b51d8e_0202.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-17 10:39:40,1,"Sciurus nayaritensis",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/5808d94e313d1a60633208f0313b2ca7_0203.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-17 21:48:02,1,"Dicotyles tajacu",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/f8cf37fee613594f8fc0490640848aad_0046.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-17 21:48:03,1,"Dicotyles tajacu",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/f54121c8cbca9625e2502ab002c005f5_0047.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-17 21:48:29,1,"Dicotyles tajacu",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/1053c3752822525e6e1b047dae4363e1_0049.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-17 21:48:30,1,"Dicotyles tajacu",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/6d145ac9a352898b0b4c02f3831ffdf1_0050.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-17 21:48:42,1,"Dicotyles tajacu",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/22896102a921e86b4c89d87ef223a910_0052.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-17 21:48:43,1,"Dicotyles tajacu",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/6df0e449baa907a70511991b28a62151_0053.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-18 00:54:12,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/094d226ba3d9da3f8e88f429cb17b4cb_0124.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-18 00:54:27,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/09d88c61e11204979d23cb83ffd61fca_0125.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-98.9998,18.4195,2021-08-18 00:56:52,1,"Urocyon cinereoargenteus",44,"32/4_32_1_1287/HLPXGM09049537/2021-08-11/images_videos/86379a199763e812044b4122710492d4_0178.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-98.9998,18.4195,2021-08-18 00:56:53,1,"Urocyon cinereoargenteus",44,"32/4_32_1_1287/HLPXGM09049537/2021-08-11/images_videos/2c8ce85c71484de2e96e020fd34bfd83_0179.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-98.9998,18.4195,2021-08-18 00:57:04,1,"Urocyon cinereoargenteus",44,"32/4_32_1_1287/HLPXGM09049537/2021-08-11/images_videos/b899985c1ac4963985bd544861513ce2_0181.JPG"
32,"4_32_1_1287","Integro","Selvas secas","Tlaquiltenango","Morelos",-98.9998,18.4195,2021-08-18 00:57:05,1,"Urocyon cinereoargenteus",44,"32/4_32_1_1287/HLPXGM09049537/2021-08-11/images_videos/ba199e1f8f196e2efb0411d601aaffaa_0182.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-18 02:11:12,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/1d8eb1ac4360a094b8e6687369b93fbe_0127.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-18 02:11:27,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/0cebb3a963e6c2231a6dfdee5c95c423_0128.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-18 02:11:35,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/e9b7c5bc7f6b081cc90c2abdff3ebdae_0130.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-18 02:11:35,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/e9b7c5bc7f6b081cc90c2abdff3ebdae_0130.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-18 02:11:50,2,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/73d650bafee7f9f44fbe4a59b5ef0816_0131.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-18 04:17:35,1,"Conepatus leuconotus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/cfabe40a24c6b2cc8a6f6734e6eed402_0127.JPG"
